2010-09-21 17:13:50 Notice: Notice (8): Undefined variable: treelist in [/home/chase/public_html/eventgrouper/app/views/event_groups/view.ctp, line 1]
2010-09-21 17:47:28 Notice: Notice (8): Undefined variable: username in [/home/chase/public_html/eventgrouper/app/views/login/index.ctp, line 1]
2010-09-21 17:47:59 Notice: Notice (8): Undefined variable: username in [/home/chase/public_html/eventgrouper/app/views/login/index.ctp, line 1]
2010-09-21 17:48:15 Notice: Notice (8): Undefined variable: username in [/home/chase/public_html/eventgrouper/app/views/login/index.ctp, line 1]
2010-09-21 17:48:15 Notice: Notice (8): Undefined variable: username in [/home/chase/public_html/eventgrouper/app/views/login/index.ctp, line 2]
2010-09-21 17:52:07 Notice: Notice (8): Undefined variable: eventGroups in [/home/chase/public_html/eventgrouper/app/views/events/index.ctp, line 10]
2010-09-21 17:52:07 Notice: Notice (8): Undefined variable: username in [/home/chase/public_html/eventgrouper/app/views/layouts/default.ctp, line 37]
2010-09-21 17:52:11 Notice: Notice (8): Undefined variable: username in [/home/chase/public_html/eventgrouper/app/views/layouts/default.ctp, line 37]
2010-09-21 18:39:47 Notice: Notice (8): Use of undefined constant ‘hasAndBelongsToMany’ - assumed '‘hasAndBelongsToMany’' in [/home/chase/public_html/eventgrouper/cake/libs/model/app_model.php, line 86]
2010-09-21 18:43:59 Notice: Notice (8): Use of undefined constant ‘hasAndBelongsToMany’ - assumed '‘hasAndBelongsToMany’' in [/home/chase/public_html/eventgrouper/cake/libs/model/app_model.php, line 86]
2010-09-21 18:43:59 Notice: Notice (8): Undefined index: Event in [/home/chase/public_html/eventgrouper/cake/libs/model/app_model.php, line 89]
2010-09-21 18:44:21 Notice: Notice (8): Undefined index: Event in [/home/chase/public_html/eventgrouper/cake/libs/model/app_model.php, line 89]
2010-09-22 17:42:34 Notice: Notice (8): Undefined index: id in [/home/chase/public_html/eventgrouper/app/controllers/login_controller.php, line 13]
2010-09-23 21:07:16 Notice: Notice (8): Undefined index: id in [/home/chase/public_html/eventgrouper/app/views/event_groups/view.ctp, line 93]
2010-09-23 21:21:43 Notice: Notice (8): Undefined property: EventGroupsController::$Event in [/home/chase/public_html/eventgrouper/app/controllers/event_groups_controller.php, line 23]
2010-09-23 21:21:45 Notice: Notice (8): Undefined property: EventGroupsController::$Event in [/home/chase/public_html/eventgrouper/app/controllers/event_groups_controller.php, line 23]
2010-09-23 22:19:18 Notice: Notice (8): Undefined variable: userId in [/home/chase/public_html/eventgrouper/app/models/event_group.php, line 63]
2010-09-23 22:31:25 Notice: Notice (8): Undefined variable: userId in [/home/chase/public_html/eventgrouper/app/models/event_group.php, line 61]
2010-09-23 22:31:25 Notice: Notice (8): Undefined variable: events in [/home/chase/public_html/eventgrouper/app/models/event_group.php, line 75]
2010-09-23 22:33:15 Notice: Notice (8): Undefined index: onUsersCalendar in [/home/chase/public_html/eventgrouper/app/views/event_groups/view.ctp, line 95]
2010-09-23 23:55:56 Notice: Notice (8): Undefined offset: 0 in [/home/chase/public_html/eventgrouper/app/models/user.php, line 93]
2010-09-29 19:45:03 Notice: Notice (8): Undefined variable: javascript in [/home/chase/public_html/eventgrouper/app/views/layouts/default.ctp, line 34]
2010-09-29 19:45:18 Notice: Notice (8): Undefined variable: javascript in [/home/chase/public_html/eventgrouper/app/views/layouts/default.ctp, line 34]
2010-09-29 19:45:28 Notice: Notice (8): Undefined property: View::$javascript in [/home/chase/public_html/eventgrouper/app/views/layouts/default.ctp, line 34]
2010-09-29 19:46:08 Notice: Notice (8): Undefined property: View::$Javascript in [/home/chase/public_html/eventgrouper/app/views/layouts/default.ctp, line 34]
2010-09-29 19:47:53 Notice: Notice (8): Undefined variable: javascript in [/home/chase/public_html/eventgrouper/app/views/layouts/default.ctp, line 34]
2010-09-29 19:48:02 Notice: Notice (8): Undefined variable: javascript in [/home/chase/public_html/eventgrouper/app/views/layouts/default.ctp, line 34]
2010-09-29 19:48:22 Notice: Notice (8): Undefined variable: javascript in [/home/chase/public_html/eventgrouper/app/views/layouts/default.ctp, line 34]
2010-09-29 20:02:28 Notice: Notice (8): Undefined variable: POST in [/home/chase/public_html/eventgrouper/app/views/login/index.ctp, line 2]
2010-09-29 20:19:59 Notice: Notice (8): Undefined variable: javascript in [/home/chase/public_html/eventgrouper/app/views/layouts/default.ctp, line 34]
2010-09-29 20:20:21 Notice: Notice (8): Undefined variable: javascript in [/home/chase/public_html/eventgrouper/app/views/layouts/default.ctp, line 34]
2010-09-29 20:20:25 Notice: Notice (8): Undefined variable: javascript in [/home/chase/public_html/eventgrouper/app/views/layouts/default.ctp, line 34]
2010-09-29 20:27:01 Notice: Notice (8): Undefined variable: javascript in [/home/chase/public_html/eventgrouper/app/views/layouts/default.ctp, line 34]
2010-09-29 20:27:50 Notice: Notice (8): Undefined variable: javascript in [/home/chase/public_html/eventgrouper/app/views/layouts/default.ctp, line 34]
2010-09-29 20:28:12 Notice: Notice (8): Undefined variable: javascript in [/home/chase/public_html/eventgrouper/app/views/layouts/default.ctp, line 34]
2010-09-29 20:29:27 Notice: Notice (8): Undefined variable: javascript in [/home/chase/public_html/eventgrouper/app/views/layouts/default.ctp, line 34]
2010-09-29 20:29:35 Notice: Notice (8): Undefined variable: javascript in [/home/chase/public_html/eventgrouper/app/views/layouts/default.ctp, line 34]
2010-09-29 20:29:35 Notice: Notice (8): Undefined variable: javascript in [/home/chase/public_html/eventgrouper/app/views/layouts/default.ctp, line 34]
2010-09-29 20:30:45 Notice: Notice (8): Undefined variable: javascript in [/home/chase/public_html/eventgrouper/app/views/layouts/default.ctp, line 34]
2010-09-29 20:30:46 Notice: Notice (8): Undefined variable: javascript in [/home/chase/public_html/eventgrouper/app/views/layouts/default.ctp, line 34]
2010-09-29 20:30:46 Notice: Notice (8): Undefined variable: javascript in [/home/chase/public_html/eventgrouper/app/views/layouts/default.ctp, line 34]
2010-09-29 20:31:21 Notice: Notice (8): Undefined variable: javascript in [/home/chase/public_html/eventgrouper/app/views/layouts/default.ctp, line 34]
2010-09-30 17:18:11 Notice: Notice (8): Undefined variable: javascript in [/home/chase/public_html/eventgrouper/app/views/layouts/default.ctp, line 34]
2010-09-30 17:18:28 Notice: Notice (8): Undefined variable: javascript in [/home/chase/public_html/eventgrouper/app/views/layouts/default.ctp, line 34]
2010-09-30 17:18:33 Notice: Notice (8): Undefined variable: javascript in [/home/chase/public_html/eventgrouper/app/views/layouts/default.ctp, line 34]
2010-09-30 17:18:41 Notice: Notice (8): Undefined variable: javascript in [/home/chase/public_html/eventgrouper/app/views/layouts/default.ctp, line 34]
2010-09-30 17:19:43 Notice: Notice (8): Undefined variable: javascript in [/home/chase/public_html/eventgrouper/app/views/layouts/default.ctp, line 34]
2010-09-30 17:20:21 Notice: Notice (8): Undefined variable: javascript in [/home/chase/public_html/eventgrouper/app/views/layouts/default.ctp, line 34]
2010-09-30 17:21:27 Notice: Notice (8): Undefined variable: javascript in [/home/chase/public_html/eventgrouper/app/views/layouts/default.ctp, line 34]
2010-09-30 17:21:42 Notice: Notice (8): Undefined variable: javascript in [/home/chase/public_html/eventgrouper/app/views/layouts/default.ctp, line 34]
2010-09-30 17:22:16 Notice: Notice (8): Undefined variable: javascript in [/home/chase/public_html/eventgrouper/app/views/layouts/default.ctp, line 34]
2010-09-30 17:22:18 Notice: Notice (8): Undefined variable: javascript in [/home/chase/public_html/eventgrouper/app/views/layouts/default.ctp, line 34]
2010-09-30 17:23:12 Notice: Notice (8): Undefined index: email in [/home/chase/public_html/eventgrouper/app/controllers/login_controller.php, line 24]
2010-09-30 17:23:26 Notice: Notice (8): Undefined index: email in [/home/chase/public_html/eventgrouper/app/controllers/login_controller.php, line 24]
2010-09-30 17:23:56 Notice: Notice (8): Undefined index: email in [/home/chase/public_html/eventgrouper/app/controllers/login_controller.php, line 24]
2010-09-30 17:24:24 Notice: Notice (8): Undefined index: email in [/home/chase/public_html/eventgrouper/app/controllers/login_controller.php, line 24]
2010-09-30 17:25:38 Notice: Notice (8): Undefined index: email in [/home/chase/public_html/eventgrouper/app/controllers/login_controller.php, line 24]
2010-09-30 17:26:10 Notice: Notice (8): Undefined index: email in [/home/chase/public_html/eventgrouper/app/controllers/login_controller.php, line 24]
2010-09-30 17:26:19 Notice: Notice (8): Undefined index: email in [/home/chase/public_html/eventgrouper/app/controllers/login_controller.php, line 24]
2010-09-30 17:32:38 Notice: Notice (8): Undefined variable: javascript in [/home/chase/public_html/eventgrouper/app/views/layouts/default.ctp, line 34]
2010-09-30 17:32:54 Notice: Notice (8): Undefined variable: javascript in [/home/chase/public_html/eventgrouper/app/views/layouts/default.ctp, line 34]
2010-09-30 17:33:22 Notice: Notice (8): Undefined variable: javascript in [/home/chase/public_html/eventgrouper/app/views/layouts/default.ctp, line 34]
2010-09-30 17:34:56 Notice: Notice (8): Undefined variable: javascript in [/home/chase/public_html/eventgrouper/app/views/layouts/default.ctp, line 34]
2010-09-30 17:39:18 Notice: Notice (8): Undefined variable: javascript in [/home/chase/public_html/eventgrouper/app/views/layouts/default.ctp, line 34]
2010-09-30 17:40:49 Notice: Notice (8): Undefined variable: javascript in [/home/chase/public_html/eventgrouper/app/views/layouts/default.ctp, line 34]
2010-09-30 18:42:49 Notice: Notice (8): Undefined index: action in [/home/chase/public_html/eventgrouper/cake/dispatcher.php, line 269]
2010-09-30 18:42:49 Notice: Notice (8): Undefined index: controller in [/home/chase/public_html/eventgrouper/cake/dispatcher.php, line 121]
2010-09-30 18:43:12 Notice: Notice (8): Undefined index: action in [/home/chase/public_html/eventgrouper/cake/dispatcher.php, line 269]
2010-09-30 18:43:12 Notice: Notice (8): Undefined index: controller in [/home/chase/public_html/eventgrouper/cake/dispatcher.php, line 121]
2010-09-30 18:43:13 Notice: Notice (8): Undefined index: action in [/home/chase/public_html/eventgrouper/cake/dispatcher.php, line 269]
2010-09-30 18:43:13 Notice: Notice (8): Undefined index: controller in [/home/chase/public_html/eventgrouper/cake/dispatcher.php, line 121]
2010-09-30 19:48:22 Notice: Notice (8): Undefined index: action in [/home/chase/public_html/eventgrouper/cake/dispatcher.php, line 269]
2010-09-30 19:48:22 Notice: Notice (8): Undefined index: controller in [/home/chase/public_html/eventgrouper/cake/dispatcher.php, line 121]
2010-09-30 19:52:29 Notice: Notice (8): Undefined index: action in [/home/chase/public_html/eventgrouper/cake/dispatcher.php, line 269]
2010-09-30 19:52:29 Notice: Notice (8): Undefined index: controller in [/home/chase/public_html/eventgrouper/cake/dispatcher.php, line 121]
2010-09-30 20:13:06 Notice: Notice (8): Undefined variable: parameters in [/home/chase/public_html/eventgrouper/app/controllers/event_groups_controller.php, line 23]
2010-09-30 20:13:14 Notice: Notice (8): Undefined property: EventGroupsController::$parameters in [/home/chase/public_html/eventgrouper/app/controllers/event_groups_controller.php, line 23]
2010-10-01 01:15:30 Notice: Notice (8): Undefined variable: Route in [/home/chase/public_html/eventgrouper/app/config/routes.php, line 60]
